OBJECTID,objectid_old,billboard_tag_no,billboard_owner,billboard_owner_tag_no,system_number,district,route,county_milepost,cumulative_milepost,county,jurisdiction,status,reason,nhs,type,direction_of_travel,number_of_faces,illuminated,changeable,electronic_variable,condition,feet_from_row,zoning,property_owner,property_address,emergency_contact,x,y,excluded_type,inspected,created_user,created_date,last_edited_user,last_edited_date,x1,y1,globalid_1
558,,Pending ,Lamar ,019211/009221,,2.0,Kietzke Lane,,,Washoe County,,,,MAP 21,Back to Back,Southbound,3.0,Yes,No,No,Average,10.0,,,,,,,Map 21,,BSlobe@dot.nv.gov,1580928554000.0,BSlobe@dot.nv.gov,1580928554000.0,,,{F25AB892-B36A-4963-81E9-CD7DEC653786}
559,,Pending ,Lamar ,019231/019251,,2.0,Kietzke Lane,,,Washoe County,,,,MAP 21,Back to Back,Northbound,4.0,Yes,No,No,Good,10.0,,,,,,,Map 21,,BSlobe@dot.nv.gov,1580928766000.0,BSlobe@dot.nv.gov,1580928766000.0,,,{135312CA-1FCF-4933-932B-B17518912455}
567,,Pending ,Lamar,003661,,2.0,Fourth Street,,,Washoe County,,,,MAP 21,Back to Back,Westbound,1.0,Yes,No,No,Average,60.0,,,,,,,Map 21,,BSlobe@dot.nv.gov,1581099796000.0,BSlobe@dot.nv.gov,1581099968000.0,,,{00CBF057-45D8-4595-806A-A4EAAEAE59D8}
568,,Pending,Lamar,000531,,2.0,Fourth Street,,,Washoe County,City,,,MAP 21,Back to Back,Eastbound,2.0,No,No,No,Average,0.0,,,,,,,Map 21,,BSlobe@dot.nv.gov,1581099891000.0,BSlobe@dot.nv.gov,1581099891000.0,,,{E6198FD4-2094-453D-B2C1-A6163906A989}
569,,Pending,,,,2.0,Fourth Street,,,Washoe County,,,,MAP 21,Single Face,Eastbound,1.0,No,No,No,Average,5.0,,,,,,,Map 21,,BSlobe@dot.nv.gov,1581100241000.0,BSlobe@dot.nv.gov,1581100477000.0,,,{3008DE9D-0357-49CF-85E6-B7E53BBEB7DD}
572,,Pending ,Lamar ,010191,,2.0,Fourth Street,,,Washoe County,City,,,MAP 21,Back to Back,Westbound,2.0,Yes,No,No,Average,2.0,,,,,,,Map 21,,BSlobe@dot.nv.gov,1581101035000.0,BSlobe@dot.nv.gov,1581101035000.0,,,{70F3CB46-0585-45C5-B6DC-CC35C9847412}
573,,05072 - Cancelled 1-26-2022,"Arena Outdoor, Inc",01097,5773.0,2.0,IR-80,25.8,,Pershing County,County,,,,Single Face,Westbound,1.0,Yes,No,No,,,Other,"Ordination of Heliotropes, LLC",,,,,Pending,,BSlobe@dot.nv.gov,1581357315000.0,,1645205841000.0,,,{5E6CD85B-CD7A-4FAC-9527-BE9E2A14860A}
574,,05073 - Cancelled 1-26-2022,"Arena Outdoor, Inc",01098,5774.0,2.0,IR-80,,,Pershing County,County,,,Interstate,Single Face,Westbound,1.0,Yes,No,No,,,Other,"Ordination of Heliotropes, LLC",,,,,Pending,,BSlobe@dot.nv.gov,1581357484000.0,,1645205855000.0,,,{0638C34F-FC9D-4361-A3D9-DF2860028226}
575,,05074 - Cancelled 1-26-2022,"Arena Outdoor, Inc",01099,5775.0,2.0,IR-80,24.48,,Pershing County,County,,,Interstate,Single Face,Westbound,1.0,Yes,No,No,,,Other,Ordination of Heliotropes ,,,,,Pending,,BSlobe@dot.nv.gov,1581357682000.0,,1645205867000.0,,,{BEDD51B3-9ABA-4E62-B5F9-B27D0861997B}
576,,05075 - Cancelled 1-26-2022,"Arena Outdoor, Inc",01100,5776.0,2.0,IR-80,25.31,,Pershing County,County,,,Interstate,Single Face,Westbound,1.0,Yes,No,No,,,Other,"Ordination of Heliotropes, LLC",,,,,Pending,,BSlobe@dot.nv.gov,1581357873000.0,,1645205878000.0,,,{655F18EF-1EA1-4122-B847-B5AE87B0F37A}
579,,05078 - Cancelled 1-26-2022,"Arena Outdoor, Inc",01103,5779.0,2.0,IR-80,24.8,,Pershing County,County,,,Interstate,Single Face,Westbound,1.0,Yes,No,No,,,Other,"Ordination of Heliotropes, LLC",,,,,Pending,,BSlobe@dot.nv.gov,1581358218000.0,,1645205921000.0,,,{90DC9BA8-9600-49AE-AA15-C94943F62E8F}
585,,On Premise ,Eagle Window and Door Company,,,2.0,Fourth Street,,,Washoe County,,,,MAP 21,Single Face,Eastbound,1.0,Yes,No,No,Average,,,,,,,,On Premise,,,,,,,,{0D35C054-137B-4767-8E02-DA378DD41154}
587,,Pending,Unknown ,,,2.0,Fourth Street,,,Washoe County,City,,,MAP 21,Single Face,Eastbound,1.0,No,No,No,Average,10.0,,,,,,,Map 21,,,,,,,,{C3858131-2CBD-4C83-9E5B-CD7CCB446FA2}
993,,Sys#5809,,,,2.0,US 50,0.7,,Lyon County,County,Non-conforming,,Interstate Highway,Stacked,Westbound,4.0,Yes,Yes,Yes,Good,10.0,,,,,,,Illegal,,,1603204718000.0,,1642627595000.0,,,{D203D943-938B-4BA4-86EF-C7C605703FBD}
1393,,Tribal,,,,2.0,US 395,,,Douglas County,County,,,Interstate Highway,Back to Back,Northbound,2.0,Yes,No,No,Good,,,,,,,,Tribal,,,1603289699000.0,,1603289699000.0,,,{7FE94A16-3C09-4B30-A382-ADD6EAB0C324}
1394,,Tribal,Lamar,,,2.0,US 395,,,Douglas County,County,,,Interstate Highway,V-Type,Northbound,2.0,No,Yes,Yes,,,,,,,,,Tribal,,,1603289758000.0,,1603289758000.0,,,{1C3B5C7C-5D00-4E9B-86C8-B04102CB73E1}
1398,,,Douglas County,,,2.0,US 395,,,Douglas County,County,,,MAP 21,Back to Back,Southbound,2.0,No,No,No,,,,,,,,,Map 21,,,1603291534000.0,,1603291534000.0,,,{674B82F6-CDAE-4B9D-B063-AF0CC8A50B7C}
1403,,No Message (On Premise),,,,2.0,US 95A,,,Lyon County,,,,,V-Type,Southbound,4.0,Yes,,,Bad,10.0,,,,,,,On Premise,,,1603307878000.0,,1603307878000.0,,,{F63AE45D-3BA8-4AD7-BF89-CD401ED2F75B}
1798,,Excluded ,,,,2.0,US 95,,,Mineral County,County,,,Interstate Highway,Single Face,Northbound,1.0,No,No,No,Average,,,,,,,,Tribal,,,1603397686000.0,,1603397686000.0,,,{274DFCAC-1CD8-4DC5-AD4C-CD014AB82ECB}
1800,,,Excluded ,,,2.0,US 95,,,Mineral County,County,,,Interstate Highway,Single Face,Northbound,1.0,No,No,No,Average,,,,,,,,Tribal,,,1603397815000.0,,1603397815000.0,,,{920D9331-EFB3-439B-9FCA-CC1C4249867C}
1804,,,Excluded ,,,2.0,US 95,,,Mineral County,County,,,Interstate Highway,Single Face,Southbound,1.0,No,No,No,Bad,,,,,,,,Tribal,,,1603398105000.0,,1603398105000.0,,,{BD8253AA-8A49-48E0-A7DF-D211C336EA15}
4195,,33333,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1641504454000.0,,1642030328000.0,,,{22D609B9-662D-4DD3-BCF8-C770093F7197}
4593,,Sys#5806,Richard Fraige,,5806.0,2.0,US 50,1.14,,Lyon County,County,Non-conforming,Illegal,Interstate,Back to Back,Eastbound,2.0,No,No,No,Average,,,Richard Fraige,"10117 E Hwy 50, Moundhouse, NV, 89706",,,,Illegal,,,1642112630000.0,,1642112630000.0,,,{9991B0C4-3A0A-4860-B17F-AFAC6EEA2E3D}
4993,,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1642193642000.0,,1642193771000.0,,,{995B33DC-2AD4-4625-A5B1-ACCEE4B4C8F6}
5398,,#fffff,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1644275256000.0,,1644275256000.0,,,{D2BAFC15-5043-41BD-BED2-D74915BF786B}
5400,,#hhhhh,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1644276619000.0,,1644276619000.0,,,{97F38D9D-AD69-46D6-82A7-CA1F9CC71543}
5793,,#iiiii,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1644360147000.0,,1644360147000.0,,,{571F5537-28F5-4FD8-86CC-BEB4EAC06D93}
5795,,#jjjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1644361826000.0,,1644443084000.0,,,{EC56DD49-7504-435E-9C02-C818A84AB5A6}
6194,,On Primise,,,,,,,,,,,,,,,,,,,,,,,,,,,On Premise,,,1644432756000.0,,1645203790000.0,,,{4FB3119E-F716-492B-A131-AA38A0591D3E}
6196,,#mmmmm,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1644443557000.0,,1644443557000.0,,,{0DCD2005-5711-4A41-9974-C05C743EEB95}
6198,,#ooooo,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1644445027000.0,,1644445027000.0,,,{7703E986-DFAB-42F3-AE64-BF09CDA9E208}
6205,,Stagecoach Market,,,,,,,,,,,,,,,,,,,,,,,,,,,On Premise,,,1644446757000.0,,1644446757000.0,,,{0BD3F646-A719-4F71-855E-A3ED90206AE4}
6207,,Carson Plains Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,On Premise,,,1644447946000.0,,1644447946000.0,,,{0AEEDEEF-F88A-4A61-95CB-DFD5482E7C63}
6208,,East 50 Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,On Premise,,,1644448122000.0,,1644448122000.0,,,{379C9DD2-F984-4108-8F36-BD44E6DB4FDA}
6211,,#wwwww,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1644448857000.0,,1644448857000.0,,,{C4268F54-69CD-467F-A3F6-DDBB4A45E3F8}
6212,,#uuuuu,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1644449352000.0,,1644516794000.0,,,{25808B8D-7371-4E6C-9F37-CB3B2CFDCBBE}
6596,,#zzzzz,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal,,,1644536425000.0,,1644536425000.0,,,{7CC86216-FD42-44F7-B339-E0ED79337FA9}
12,311.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-118.8087146,38.93271599,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1572629123000.0,-118.8087146,38.93271599,{07266ED2-6E62-4C0C-9AD5-E95F2377FAC6}
18,335.0,05021,Arena ,,5760.0,2.0,IR-80,124.6,124.6,Pershing County,County,Conforming,,Interstate,Single Face,Eastbound,1.0,No,No,No,Average,30.0,Other,Ordination of Heliotropes,,Robert Kennerson (775)835-3825,-118.29785,40.40036,Pending,Yes,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1568213804000.0,-118.29785,40.40036,{38E903F8-1912-4758-A432-F659EE3B399C}
24,120.0,04140,Sunrise Valley RV Park,,1002.0,2.0,US 95,50.51,,Mineral County,City,Conforming,,Interstate Highway,Single Face,Southbound,1.0,No,No,No,Average,10.0,Unzoned Commercial,George Brown,,,-118.6269948,38.53402262,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574719516000.0,-118.6269948,38.53402262,{37F65B18-D958-4E64-81E6-F7A34D50F156}
39,28.0,04684,Ron Giovanetti,,5654.0,2.0,US 50,15.89,,Churchill County,County,Conforming,,Interstate Highway,Stacked,Eastbound,2.0,No,No,No,Good,15.0,Zoned Commercial,Ron Giovanetti,,,-118.8630364,39.48529666,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574708309000.0,-118.8630364,39.48529666,{F2D132C3-70A8-4FBD-8A8B-F4F6C69B32C6}
41,262.0,01311,Outfront Media,05052A,89.0,2.0,IR-80,19.9,,Washoe County,County,Conforming,,Interstate,Single Face,Westbound,1.0,Yes,No,No,Average,20.0,,Henry Casci,,,-119.6963316,39.52557114,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1575488907000.0,-119.6963316,39.52557114,{C5EB6CDA-1E4D-430D-A2BC-FB6930448881}
48,253.0,00329,The Lamar Companies,010592,15.0,2.0,IR-80,26.72,,Washoe County,County,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Average,10.0,,MCCarran MP Sister,,,-119.5920328,39.54490126,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574700567000.0,-119.5920328,39.54490126,{F3690945-F006-4BCB-8528-EDEB22D2E410}
51,95.0,04190,Kimberly R Bull,,1052.0,2.0,US 95A S,13.57,,Lyon County,,,,,,,2.0,No,No,,,,Unzoned Commercial,Don and Joy Tibbals,,,-119.1802924,38.99383215,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.1802924,38.99383215,{85AD402F-3F00-4843-B732-F448E808467B}
62,20.0,04988,Western Nevada Community College,,1676.0,2.0,US 50,13.2,,Churchill County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,No,No,No,Average,10.0,Unzoned Commercial,Fallon Funny Farms LLC,,,-118.9071351,39.50189304,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574707303000.0,-118.9071351,39.50189304,{06BF8B83-BE65-4BCF-B6A7-FE90DD22B20F}
71,292.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-119.2790745,39.61879052,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574702521000.0,-119.2790745,39.61879052,{FED3B0CC-6FF1-49D1-B0E0-E813ADF5707C}
99,228.0,00959 Removed 11/19,Outfront Media,,57.0,2.0,,12.5,,Washoe County,,,,,,,1.0,Yes,No,,,,Unzoned Commercial,Premier Development Co.,,,-119.8293972,39.52901865,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573675728000.0,-119.8293972,39.52901865,{BB2D08B6-4A15-40FA-B2DA-F8ACBE576BDF}
112,89.0,04952,Stanton Park Development,,1641.0,2.0,US 50,11.56,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,No,No,No,Good,40.0,Unzoned Commercial,Stanton Park Development,,,-119.5225984,39.29944608,Other,Yes,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574185005000.0,-119.5225984,39.29944608,{1F7ECB2B-2761-44A5-99BE-F234CDD79DEE}
130,273.0,03116,The Lamar Companies,012252,295.0,2.0,US 395,33.57,,Washoe County,County,Conforming,,Interstate,Back to Back,Southbound,2.0,Yes,No,No,Good,30.0,Unzoned Commercial,Dave Montgomery,,,-119.8678835,39.61571262,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574375875000.0,-119.8678835,39.61571262,{80F8A019-1784-49BA-BFBE-ED47AB20DC0C}
149,167.0,03120,The Lamar Companies,012232,299.0,2.0,IR-580,22.49,,Washoe County,City,Conforming,,Interstate,V-Type,Southbound,2.0,Yes,No,No,Good,10.0,Unzoned Commercial,Fletcher Jones,,,-119.7856285,39.49028404,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574448563000.0,-119.7856285,39.49028404,{8758F0C1-375E-44DB-BB90-F076ADF07815}
155,84.0,03898,Lyon County,,776.0,2.0,US 50,5.18,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,Yes,Yes,Good,2.0,Unzoned Commercial,Lyon County,River St.,,-119.5930052,39.23192395,Other,Yes,TJSmith@dot.nv.gov,1568057172000.0,,1644353889000.0,-119.5930052,39.23192395,{28701317-B164-42EC-A993-F95E17B0FC3D}
160,104.0,04689,KWS Lucky Bar,,5668.0,2.0,US 95A S,53.65,,Lyon County,,,,,,,2.0,No,No,,,,Zoned Commercial,Danielle Simpson ,"1965 Hwy 95A Fernley Nv, 89408",,-119.2321999,39.54118103,Other,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.2321999,39.54118103,{944C1895-4F75-48FE-B064-FE36DA2182A0}
170,159.0,04609,Saunders Outdoor Advertising,219,1452.0,2.0,IR-580,25.65,,Washoe County,City,Conforming,,Interstate,V-Type,Southbound,2.0,Yes,No,No,Good,25.0,Unzoned Commercial,Paul Ferrari,,,-119.7888923,39.5342856,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573676915000.0,-119.7888923,39.5342856,{ABD2AE7C-5C6A-4FEB-9DB0-F18DB5810B3D}
181,280.0,04605,Saunders Outdoor Advertising,221,1448.0,2.0,US 395,27.39,,Washoe County,City,Conforming,,Interstate,V-Type,,2.0,Yes,No,No,Good,15.0,Unzoned Commercial,Kathryn Huntington,,,-119.7911451,39.55827679,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574377635000.0,-119.7911451,39.55827679,{35C33F7A-F189-4884-AE36-EA1647DF21EC}
187,16.0,04942,Yesco Outdoor Media,53044E,1631.0,2.0,US 50,14.23,,Carson City,City,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Good,25.0,Zoned Commercial,Paul & Yolanda Fischer,,,-119.7076914,39.18743556,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574198498000.0,-119.7076914,39.18743556,{73E7BBBC-5EB4-47CB-9B78-FD15C782FFE8}
194,148.0,04697,Areana Outdoor Inc,,5680.0,2.0,IR-80,39.77,,Pershing County,County,Conforming,,Interstate,V-Type,Eastbound,2.0,No,No,No,Good,20.0,Zoned Industrial,Robert Kennerson ,,,-118.2850965,40.45618589,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574799579000.0,-118.2850965,40.45618589,{AB03710D-BBB1-4216-BE25-FA7946642126}
201,83.0,03802,Sweet Deal LLC,NA,700.0,2.0,US 50,0.54,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,Yes,No,No,Good,10.0,Unzoned Commercial,Sweet Deal LLC,,,-119.6731242,39.21253894,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574199860000.0,-119.6731242,39.21253894,{7F18E9AA-108C-41ED-B82F-EB28BC1D5848}
217,53.0,04678,GP Global,NA ,5647.0,2.0,US 50A,6.1,,Churchill County,County,Conforming,,Interstate Highway,Back to Back,Eastbound,2.0,Yes,No,No,Good,10.0,Zoned Commercial,Kim Lampron,"10 Bench Rd, Fallon, NV, 89406",,-118.9888665,39.53561714,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574706529000.0,-118.9888665,39.53561714,{0309C736-BDAB-45A9-B3BA-F893EF3DF4CA}
224,44.0,03220,Sierra Displays,,335.0,2.0,US 50,20.8,,Churchill County,City,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,No,No,No,Good,5.0,Unzoned Commercial,Kent I H Co,,,-118.7737771,39.4747705,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574710297000.0,-118.7737771,39.4747705,{653CEF8D-7452-4474-8968-E83ECFA7F4FB}
234,226.0,00808,Outfront Media,069036,53.0,2.0,IR-80,12.39,,Washoe County,City,Conforming,,Interstate,Single Face,,1.0,Yes,No,No,Average,200.0,Zoned Commercial,Frank Monroe,,,-119.8311785,39.52801707,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573675408000.0,-119.8311785,39.52801707,{4A4D58AB-7ED7-47DF-B290-FBE2F67A609E}
243,303.0,Tribal,,,,2.0,,,,,,,,,,,,,,,,,Other,,,,-118.8029917,38.91195119,Tribal,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1572628953000.0,-118.8029917,38.91195119,{6F4C9A68-A49D-46E3-BBDB-E94C8B47D26C}
263,112.0,04101,Lamar,510705/510702,963.0,2.0,US 50A,4.36,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,No,No,Average,5.0,Zoned Commercial,Thomas Ferre,,,-119.1482905,39.59222607,Other,,TJSmith@dot.nv.gov,1568057172000.0,,1610732980000.0,-119.1482905,39.59222607,{B7580116-AEE3-464A-90D7-F3351ACC3082}
294,326.0,Excluded,,,,2.0,,,,Lyon County,,,,,,,,,,,,,,,,,-119.1797186,38.99418522,Illegal,,TJSmith@dot.nv.gov,1568057172000.0,TJSmith@dot.nv.gov,1568057172000.0,-119.1797186,38.99418522,{FD4AFD82-30D4-4732-B6D3-EB7082217E04}
295,78.0,04653,V&T Management LLC,,1496.0,2.0,US 50,1.7,,Lyon County,County,Conforming,,Interstate Highway,Back to Back,Westbound,2.0,Yes,Yes,Yes,Good,10.0,Unzoned Commercial,V&T Management,,,-119.6529807,39.21912419,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574200990000.0,-119.6529807,39.21912419,{27BC7B7A-C09E-429C-8B67-EB4BB9A5670B}
298,133.0,04676,Areana Outdoor Inc,,5624.0,2.0,IR-80,13.92,,Pershing County,County,Conforming,,Interstate,Single Face,Westbound,1.0,No,No,No,Average,30.0,Zoned Industrial,Robert Kennerson ,,,-118.5085964,40.13802174,Other,,TJSmith@dot.nv.gov,1568057172000.0,BSlobe@dot.nv.gov,1574803743000.0,-118.5085964,40.13802174,{ABE527C7-52DD-4D4F-87A1-FD66A231958D}
311,184.0,04628,Reno Tahoe Intrntnl Airport,,1471.0,2.0,IR-580,23.12,,Washoe County,City,Conforming,,Interstate,V-Type,Northbound,2.0,Yes,No,No,Good,125.0,Unzoned Commercial,Reno Tahoe Intl Airport,,,-119.782918,39.4993361,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574461362000.0,-119.782918,39.4993361,{34EE455A-44FD-4A1B-8102-EEEC205889A9}
318,244.0,04194,Sierra Displays,07522W,1056.0,2.0,IR-80,17.68,,Washoe County,City,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Good,100.0,Zoned Commercial,Thiessens Family Trust,,,-119.7370462,39.53187519,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1574699331000.0,-119.7370462,39.53187519,{E17EBD24-67A2-404D-B3E8-F44D88995F08}
323,223.0,04604,Saunders Outdoor Advertising,222,1447.0,2.0,IR-80,12.03,,Washoe County,City,Conforming,,Interstate,Back to Back,Eastbound,2.0,Yes,No,No,Good,50.0,Zoned Commercial,Games Family Trust,,,-119.8377367,39.5267883,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573674902000.0,-119.8377367,39.5267883,{D12D9766-90E8-4406-AB31-F1EAD07AC1AA}
332,216.0,00400,The Lamar Companies,002502,31.0,2.0,IR-80,9.99,,Washoe County,County,Conforming,,Interstate,Single Face,,1.0,Yes,No,No,Good,5.0,,Harrahs,,,-119.8731841,39.51812032,Other,,TJSmith@dot.nv.gov,1568057172000.0,jroberts2@dot.nv.gov,1573673525000.0,-119.8731841,39.51812032,{7AB9383A-DCAB-4B22-B0B1-F097F32E34D1}
406,,Unknown Poles up no board,NA,,,2.0,US 50,,,Carson City,,Non-conforming,,Interstate Highway,Single Face,Eastbound,,,,No,Bad,40.0,,,,,,,Other,,BSlobe@dot.nv.gov,1574192359000.0,BSlobe@dot.nv.gov,1574192359000.0,,,{F9226A9B-D593-4C05-B3B2-FF19ED5CB155}
411,,On Premise ,,,,,,,,,,,,,,,,,,,,,,,,,,,On Premise,,jroberts2@dot.nv.gov,1574376394000.0,jroberts2@dot.nv.gov,1574376394000.0,,,{3F48C9C7-8145-4648-B688-FEB1740410DA}
423,,Illegal,Mustang Ranch ,,,2.0,IR-80,,,Washoe County,County,Non-conforming,,Interstate,Single Face,Eastbound,1.0,No,No,No,Average,10.0,,,,,,,Illegal,,BSlobe@dot.nv.gov,1574700785000.0,BSlobe@dot.nv.gov,1574700785000.0,,,{056791B6-5BA4-482D-8359-EBBD9D858782}
424,,Illegal,Mustang Ranch,,,2.0,IR-80,,,Washoe County,County,Non-conforming,,Interstate,Single Face,Eastbound,1.0,No,No,No,Average,10.0,,,,,,,Illegal,,BSlobe@dot.nv.gov,1574700862000.0,BSlobe@dot.nv.gov,1574700862000.0,,,{84FF1E33-AEAE-4AB3-86F3-F469DA56F76C}
429,,Illegal ,,,,,US 50,,,,,,,,,Eastbound,,,,,,,,,,,,,Illegal,,jroberts2@dot.nv.gov,1574709208000.0,jroberts2@dot.nv.gov,1574709208000.0,,,{D53A3F5B-CFB1-4B26-80CC-EA1778735C9A}
432,,Illegal ,,,,,US 95,,,,,,,,,,2.0,,,,,,,,,,,,Illegal,,jroberts2@dot.nv.gov,1574718741000.0,jroberts2@dot.nv.gov,1574718741000.0,,,{19D7DEA1-1445-46D1-AFE7-EC98CD0A15D1}
434,,Illegal ,,,,,US 95,,,,,,,,,,,,,,,,,,,,,,Illegal,,jroberts2@dot.nv.gov,1574719631000.0,jroberts2@dot.nv.gov,1574719631000.0,,,{5CAC9E6E-0797-4EB0-8EB4-FB655B4DD1AA}
442,,4977,Scott Outdoor,NA ,1665.0,2.0,IR-80,39.89,,Pershing County,County,Conforming,,Interstate,V-Type,Eastbound,2.0,Yes,No,No,Good,30.0,,,,,,,Other,,BSlobe@dot.nv.gov,1574799914000.0,BSlobe@dot.nv.gov,1574799914000.0,,,{3CBD14DA-4D93-4AFC-862D-F4458F351D64}
472,,Tribal ,The Lamar Companies ,015092,,2.0,US 395,,,Douglas County,County,,,Interstate Highway,Back to Back,Southbound,2.0,Yes,No,No,Good,10.0,,,,,,,Tribal,,jroberts2@dot.nv.gov,1575578539000.0,jroberts2@dot.nv.gov,1575578539000.0,,,{3F1EED7A-D3FB-44F5-A8D7-EB7EDF9B854B}
476,,02752 Map 21,Carson Valley 4H,,,2.0,SR 88,,,Douglas County,County,Non-conforming,No permit,MAP 21,Single Face,Northbound,1.0,No,No,No,Average,4.0,,,,,,,Map 21,,jroberts2@dot.nv.gov,1575579869000.0,,1639678400000.0,,,{5F825989-355E-4638-B246-F5BD0C185445}
490,,Illegal ,Kiley Ranch,,,2.0,SR 445,,,Washoe County,,Non-conforming,,MAP 21,Back to Back,Northbound,2.0,,,,,,,,,,,,Illegal,,BSlobe@dot.nv.gov,1580505556000.0,BSlobe@dot.nv.gov,1580754502000.0,,,{27B41D7E-CDD0-4956-A44F-FA180601B097}
512,,Illegal ,Don Dee Dickson,,,2.0,SR 445,,,Washoe County,,Non-conforming,,MAP 21,Back to Back,Northbound,2.0,No,No,No,Average,15.0,,,,,,,Other,,BSlobe@dot.nv.gov,1580508078000.0,BSlobe@dot.nv.gov,1580508078000.0,,,{9FEBAFCF-76A5-43FD-8A3C-F81262493122}
518,,Pending,Clear Connection,004651,,2.0,US 395A,,,Washoe County,County,,,MAP 21,Back to Back,Northbound,2.0,Yes,No,No,Average,5.0,,,,,,,Map 21,,BSlobe@dot.nv.gov,1580763571000.0,BSlobe@dot.nv.gov,1580848827000.0,,,{59DD73D1-09A5-43D5-84E1-F0E85C884200}
521,,Pending,Lamar,027101,,2.0,US 395A,,,Washoe County,City,,,MAP 21,Back to Back,Northbound,2.0,Yes,No,No,Good,5.0,,,,,,,Map 21,,BSlobe@dot.nv.gov,1580764091000.0,BSlobe@dot.nv.gov,1580764177000.0,,,{8644FFB7-F028-47C3-B05D-F209BD4F05D6}
524,,Pending,Clear Channel,,,2.0,US 395A,,,Washoe County,City,,,MAP 21,Back to Back,Northbound,2.0,Yes,No,No,Average,15.0,,,,,,,Map 21,,BSlobe@dot.nv.gov,1580764624000.0,BSlobe@dot.nv.gov,1580764753000.0,,,{CC2A2227-7804-4A05-A202-F51F67F248DC}
